country.name,regional.indicator,ladder.score,playlist_id,playlist_name,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,added_at,track.artists,track.duration_ms,track.explicit,track.name,track.popularity
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-5,0.214,0.689,159.876,3nAp4IvdMPPWEH9uuXFFV5,4,2021-12-12T09:25:21Z,Kelly Clarkson,229640,FALSE,Underneath the Tree,87
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.617,0.615,0,-5.832,1,0.0324,0.109,0,0.404,0.574,120.06,3eizF6STI8NRAAoBMDW4mC,4,2021-12-12T09:25:21Z,Dicte,258532,FALSE,Drømte Mig En Lille Drøm - Fra julekalenderen 'Absalons Hemmelighed',46
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.908,0.529,11,-9.116,1,0.0926,0.21,0,0.133,0.927,95.062,4QOTOTJsJjgrAf0BgnfaRF,4,2021-12-12T09:25:21Z,Mc Einar,359040,FALSE,Jul Det' Cool,61
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.296,0.421,7,-8.891,1,0.0285,0.214,0,0.232,0.335,83.425,2xGO2UjzxeVQSIkyg98vck,5,2021-12-12T09:25:21Z,Queen,261626,FALSE,Thank God It's Christmas - Non-Album Single,77
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.609,0.751,2,-8.779,1,0.0346,0.148,2.6e-5,0.111,0.748,165.91,2jW0MuNkctmqajdnoNZvyg,4,2021-12-12T09:25:21Z,"c(""Thomas Helmig"", ""Søs Fenger"")",261252,FALSE,Når Sneen Falder,53
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.657,0.6,10,-8.501,1,0.0298,0.0295,0,0.217,0.494,132.053,4LTUBsLeIn8qcopkFwhwK9,4,2021-12-12T09:25:21Z,Drengene Fra Angora,239200,FALSE,Jul i Angora,62
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.882,0.727,9,-6.539,0,0.259,0.125,0,0.113,0.407,133.131,2GajeoOS17ifAmYX8xxPZw,4,2021-12-12T09:25:21Z,"c(""Benny Jamz"", ""Gilli"", ""KESI"", ""B.O.C"")",219072,FALSE,Ibiza,68
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,50nfwKoDiSYg8zOCREWAm5,4,2021-12-12T09:25:21Z,Ed Sheeran,207853,FALSE,Shivers,95
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.681,0.742,0,-6.154,1,0.038,0.367,1.23e-6,0.0658,0.522,135.988,5jl2ASpLH6ch4vkD4xcpyq,4,2021-12-12T09:25:21Z,Caroline Castell,232478,FALSE,Tidsrejsen,62
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957,7uoFMmxln0GPXQ0AcCBXRq,3,2021-12-12T09:25:21Z,Sia,165906,FALSE,Snowman,89
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-5,0.0915,0.934,116.032,7rglLriMNBPAyuJOMGwi39,4,2021-12-12T09:25:21Z,"c(""Elton John"", ""Dua Lipa"", ""PNAU"")",202735,FALSE,Cold Heart - PNAU Remix,88
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,5PjdY0CKGZdEuoNab3yDmX,4,2021-12-12T09:25:21Z,"c(""The Kid LAROI"", ""Justin Bieber"")",141805,TRUE,STAY (with Justin Bieber),93
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.514,0.818,2,-9.642,1,0.0451,0.406,1.93e-6,0.299,0.967,148.733,3qCeq0rWK67SoBDgFd2sId,4,2021-12-12T09:25:21Z,José Feliciano,182306,FALSE,Feliz Navidad,73
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.596,0.546,2,-7.993,1,0.0496,0.132,0,0.0956,0.204,139.091,5Jqo99jKKbaSYKQ7P0SM54,4,2021-12-12T09:25:21Z,Burhan G,180482,FALSE,Nu Er Det Jul (Nissebanden),60
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.735,0.627,8,-5.295,1,0.0681,0.291,0,0.147,0.306,114.936,13S94fbOuw2M66UchaCz2k,4,2021-12-12T09:25:21Z,Lukas Graham,240689,FALSE,HERE (For Christmas),68
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,46IZ0fSY2mpAiktS3KOqds,4,2021-12-12T09:25:21Z,Adele,224694,FALSE,Easy On Me,92
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,4fouWK6XVHhzl78KzQ1UjL,4,2021-12-12T09:25:21Z,GAYLE,168601,TRUE,abcdefu,96
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,2EjXfH91m7f8HiJN1yQg97,4,2021-12-12T09:25:21Z,Brenda Lee,126266,FALSE,Rockin' Around The Christmas Tree,92
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.592,0.656,0,-6.03,1,0.105,0.065,0,0.109,0.417,94.87,1fhLYVIe9s7pwYHxtbdiZ1,4,2021-12-12T09:25:21Z,Mads Langer,219802,FALSE,Tag Mig Med - Fra julekalenderen 'Theo og Den Magiske Talisman',60
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,1SV1fxF65n9NhRHp3KlBuu,4,2021-12-12T09:25:21Z,Paul McCartney,227653,FALSE,Wonderful Christmastime - Edited Version / Remastered 2011,88
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.719,0.646,7,-6.03,1,0.0272,0.0695,5.05e-6,0.0903,0.539,96.984,58K5nAWRgdHtdUdrQaScGv,4,2021-12-12T09:25:21Z,"c(""Youknowwho"", ""Christina"")",231080,FALSE,Finally It's Christmas Again,59
Denmark,Western Europe,7.619500160217285,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,Spotify,spotify,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-5,0.366,0.537,126.011,3rmo8F54jFF8OgYsqTxm5d,4,2021-12-12T09:25:21Z,Ed Sheeran,230746,FALSE,Bad Habits,94
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,0bYg9bo50gSsH3LtXe2SQn,4,2021-12-12T09:25:16Z,Mariah Carey,241106,FALSE,All I Want for Christmas Is You,96
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-6,0.355,0.947,107.682,2FRnf9qhLbvw8fu4IBXx78,4,2021-12-12T09:25:16Z,Wham!,262960,FALSE,Last Christmas,92
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-6,0.341,0.363,94.775,0lLdorYw7lVrJydTINhWdI,3,2021-12-12T09:25:16Z,Michael Bublé,206639,FALSE,It's Beginning to Look a Lot like Christmas,78
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,7vQbuQcyTflfCIOu3Uzzya,4,2021-12-12T09:25:16Z,Bobby Helms,130973,FALSE,Jingle Bell Rock,92
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,0lizgQ7Qw35od7CYaoMBZb,4,2021-12-12T09:25:16Z,Ariana Grande,204093,FALSE,Santa Tell Me,92
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,4fouWK6XVHhzl78KzQ1UjL,4,2021-12-12T09:25:16Z,GAYLE,168601,TRUE,abcdefu,96
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,2EjXfH91m7f8HiJN1yQg97,4,2021-12-12T09:25:16Z,Brenda Lee,126266,FALSE,Rockin' Around The Christmas Tree,92
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957,7uoFMmxln0GPXQ0AcCBXRq,3,2021-12-12T09:25:16Z,Sia,165906,FALSE,Snowman,89
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,46IZ0fSY2mpAiktS3KOqds,4,2021-12-12T09:25:16Z,Adele,224694,FALSE,Easy On Me,92
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-5,0.128,0.442,130.001,2B4GHvToeLTOBB4QLzW3Ni,4,2021-12-12T09:25:16Z,Farruko,287120,TRUE,Pepas,86
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,02MWAaffLxlfxAUY7c5dvx,4,2021-12-12T09:25:16Z,Glass Animals,238805,FALSE,Heat Waves,93
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,50nfwKoDiSYg8zOCREWAm5,4,2021-12-12T09:25:16Z,Ed Sheeran,207853,FALSE,Shivers,95
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.514,0.818,2,-9.642,1,0.0451,0.406,1.93e-6,0.299,0.967,148.733,3qCeq0rWK67SoBDgFd2sId,4,2021-12-12T09:25:16Z,José Feliciano,182306,FALSE,Feliz Navidad,73
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-6,0.122,0.649,201.739,1IcR6RlgvDczfvoWJSSY2A,3,2021-12-12T09:25:16Z,Andy Williams,151000,FALSE,It's the Most Wonderful Time of the Year,73
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-5,0.214,0.689,159.876,3nAp4IvdMPPWEH9uuXFFV5,4,2021-12-12T09:25:16Z,Kelly Clarkson,229640,FALSE,Underneath the Tree,87
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-6,0.175,0.701,134.009,2uFaJJtFpPDc5Pa95XzTvg,4,2021-12-12T09:25:16Z,Dean Martin,117146,FALSE,Let It Snow! Let It Snow! Let It Snow!,88
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-5,0.18,0.866,180.183,27qAMKrDdKEs8HDXcvR24R,4,2021-12-12T09:25:16Z,Chris Rea,241626,FALSE,Driving Home for Christmas - 2019 Remaster,80
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,7xapw9Oy21WpfEcib2ErSA,4,2021-12-12T09:25:16Z,Justin Bieber,182946,FALSE,Mistletoe,88
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,20on25jryn53hWghthWWW3,4,2021-12-12T09:25:16Z,"c(""ACRAZE"", ""Cherish"")",157890,FALSE,Do It To It,94
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,6tjituizSxwSmBB5vtgHZE,4,2021-12-12T09:25:16Z,Michael Bublé,119786,FALSE,Holly Jolly Christmas,74
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,5PjdY0CKGZdEuoNab3yDmX,4,2021-12-12T09:25:16Z,"c(""The Kid LAROI"", ""Justin Bieber"")",141805,TRUE,STAY (with Justin Bieber),93
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.648,0.599,7,-8.611,0,0.0799,0.474,6.81e-6,0.121,0.213,120.985,6HTJgY7iWWlVLSDHsfHePf,4,2021-12-12T09:25:16Z,Ninho,177705,TRUE,Jefe,81
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-5,0.0915,0.934,116.032,7rglLriMNBPAyuJOMGwi39,4,2021-12-12T09:25:16Z,"c(""Elton John"", ""Dua Lipa"", ""PNAU"")",202735,FALSE,Cold Heart - PNAU Remix,88
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.534,0.904,9,-3.315,1,0.0369,0.129,0,0.128,0.96,202.899,2TE4xW3ImvpltVU0cPcKUn,4,2021-12-12T09:25:16Z,Shakin' Stevens,220160,FALSE,Merry Christmas Everyone,86
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.671,0.636,6,-8.117,0,0.103,0.515,4.11e-4,0.172,0.262,120.966,3uUuGVFu1V7jTQL60S1r8z,4,2021-12-12T09:25:16Z,"c(""Lost Frequencies"", ""Calum Scott"")",148197,FALSE,Where Are You Now,93
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-6,0.316,0.853,91.751,7fUYUcWy853HS8YJn0b3Sr,4,2021-12-12T09:25:16Z,The Ronettes,181266,FALSE,Sleigh Ride,77
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-6,0.102,0.602,113.99,0aoUM0zcu0kCX7Cv7O939I,4,2021-12-12T09:25:16Z,"c(""Ed Sheeran"", ""Elton John"")",208546,FALSE,Merry Christmas,69
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.741,0.691,10,-7.395,0,0.0672,0.0221,0,0.0476,0.892,150.087,5Z9KJZvQzH6PFmb8SNkxuk,4,2021-12-12T09:25:16Z,"c(""Lil Nas X"", ""Jack Harlow"")",212352,TRUE,INDUSTRY BABY (feat. Jack Harlow),91
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-5,0.366,0.537,126.011,3rmo8F54jFF8OgYsqTxm5d,4,2021-12-12T09:25:16Z,Ed Sheeran,230746,FALSE,Bad Habits,94
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,1SV1fxF65n9NhRHp3KlBuu,4,2021-12-12T09:25:16Z,Paul McCartney,227653,FALSE,Wonderful Christmastime - Edited Version / Remastered 2011,88
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.652,0.259,2,-13.336,1,0.0595,0.903,0,0.362,0.836,142.169,4kKdvXD0ez7jp1296JmAts,4,2021-12-12T09:25:16Z,"c(""Frank Sinatra"", ""B. Swanson Quartet"")",155453,FALSE,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),88
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.321,0.64,2,-10.023,1,0.0324,0.28,0,0.718,0.414,146.172,27RYrbL6S02LNVhDWVl38b,3,2021-12-12T09:25:16Z,"c(""John Lennon"", ""Yoko Ono"")",214333,FALSE,Happy Xmas (War Is Over) - Remastered 2010,88
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-5,0.0992,0.349,115.412,0247StOpd3AkeBQzANX4Zf,4,2021-12-12T09:25:16Z,Band Aid,222533,FALSE,Do They Know It's Christmas? - 1984 Version,85
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-5,0.109,0.229,93.998,149BxWeweaCqmsyedkNiiE,4,2021-12-12T09:25:16Z,Imagine Dragons,244004,FALSE,Wrecked,77
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,1r9xUipOqoNwggBpENDsvJ,4,2021-12-12T09:25:16Z,"c(""Imagine Dragons"", ""JID"", ""Arcane"", ""League of Legends"")",173381,FALSE,Enemy (with JID) - from the series Arcane League of Legends,96
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.823,0.446,8,-7.556,0,0.246,0.216,1.19e-4,0.119,0.495,114.03,2xFMvrqk99biaLQavjufta,4,2021-12-12T09:25:16Z,Sido,169500,FALSE,Mit Dir,80
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,2Xr1dTzJee307rmrkt8c0g,4,2021-12-12T09:25:16Z,CKay,145800,TRUE,love nwantiti (ah ah ah),95
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.296,0.421,7,-8.891,1,0.0285,0.214,0,0.232,0.335,83.425,2xGO2UjzxeVQSIkyg98vck,5,2021-12-12T09:25:16Z,Queen,261626,FALSE,Thank God It's Christmas - Non-Album Single,77
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-5,0.304,0.494,121.963,1SOClUWhOi8vHZYMz3GluK,4,2021-12-12T09:25:16Z,Jaymes Young,237720,FALSE,Infinity,89
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.675,0.384,1,-7.12,1,0.045,0.752,0,0.167,0.415,86.953,2SBr3MK1sdMs8IxdRcN6qz,4,2021-12-12T09:25:16Z,Kylie Minogue,201653,FALSE,Santa Baby,69
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.632,0.644,1,-5.281,1,0.349,0.185,0,0.0864,0.41,89.751,79bRx0B6z0TQJR2maFxBrk,4,2021-12-12T09:25:16Z,Samra,188889,FALSE,Draufgängerjunge,63
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-5,0.344,0.403,101.216,2USlegnFJLrVLpoVfPimKB,3,2021-12-12T09:25:16Z,"c(""Gabry Ponte"", ""LUM!X"", ""Prezioso"")",160000,FALSE,Thunder,86
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.815,0.266,1,-8.742,1,0.34,0.327,0,0.0938,0.628,139.977,01I8aPBUJIMzCtHsCVvmq5,4,2021-12-12T09:25:16Z,Luciano,162026,FALSE,SUVs,75
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.751,0.61,10,-8.368,0,0.485,0.337,0,0.11,0.525,167.983,5S12Ds2RswM2ITC0u1J01f,4,2021-12-12T09:25:16Z,Ninho,187027,TRUE,VVS,79
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,6Uj1ctrBOjOas8xZXGqKk4,4,2021-12-12T09:25:16Z,Doja Cat,172626,TRUE,Woman,96
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,3Wrjm47oTz2sjIgck11l5e,4,2021-12-12T09:25:16Z,Måneskin,211560,FALSE,Beggin',95
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.526,0.925,2,-5.584,1,0.0363,0.102,8.9e-6,0.305,0.819,140.308,6sBWmE23q6xQHlnEZ8jYPT,4,2021-12-12T09:25:16Z,Elton John,272393,FALSE,Step Into Christmas,83
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.478,0.201,7,-16.768,1,0.0332,0.919,0,0.0854,0.857,136.471,2L9QLAhrvtP4EYg1lY0Tnw,4,2021-12-12T09:25:16Z,Dean Martin,135760,FALSE,Rudolph The Red-Nosed Reindeer,80
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.666,0.841,2,-3.592,1,0.0312,0.613,0,0.113,0.84,128.706,6pVW5LRWgeLaHudxauOTJU,4,2021-12-12T09:25:16Z,Daryl Hall & John Oates,126360,FALSE,Jingle Bell Rock - Daryl's Version,83
Switzerland,Western Europe,7.571499824523926,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,Spotify,spotify,0.643,0.836,7,-6.724,1,0.21,0.117,0,0.0791,0.628,147.927,2FQRZLR31e3423Nmrgv0Pv,4,2021-12-12T09:25:16Z,"c(""KUMMER"", ""Fred Rabe"")",171722,FALSE,DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe),81
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.824,0.621,9,-6.975,1,0.031,0.483,1.17e-6,0.112,0.909,102.177,4h4pNMbBKfaIXyR9SY62Lm,4,2021-12-12T09:25:15Z,Laddi,201688,FALSE,Snjókorn falla,46
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,0bYg9bo50gSsH3LtXe2SQn,4,2021-12-12T09:25:15Z,Mariah Carey,241106,FALSE,All I Want for Christmas Is You,96
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-6,0.355,0.947,107.682,2FRnf9qhLbvw8fu4IBXx78,4,2021-12-12T09:25:15Z,Wham!,262960,FALSE,Last Christmas,92
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.479,0.631,0,-14.307,1,0.0276,0.00694,0,0.113,0.64,144.019,1EOM0Hs4xjlfybpdkJYlGJ,4,2021-12-12T09:25:15Z,Í svörtum fötum,172245,FALSE,Jólin eru að koma,49
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.455,0.553,8,-8.736,1,0.0267,0.0963,1.02e-6,0.116,0.555,161.937,0Dxbgb8aUV9EHOGJF4MXQy,4,2021-12-12T09:25:15Z,Helgi Björnsson,277571,FALSE,Ef ég nenni,43
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-6,0.341,0.363,94.775,0lLdorYw7lVrJydTINhWdI,3,2021-12-12T09:25:15Z,Michael Bublé,206639,FALSE,It's Beginning to Look a Lot like Christmas,78
